size_slug,size_json_path,ollama_ref
9b,profiles/codegeex4/sizes/9b.json,codegeex4:9b
9b-all-fp16,profiles/codegeex4/sizes/9b-all-fp16.json,codegeex4:9b-all-fp16
9b-all-q2-k,profiles/codegeex4/sizes/9b-all-q2-k.json,codegeex4:9b-all-q2_K
9b-all-q3-k-l,profiles/codegeex4/sizes/9b-all-q3-k-l.json,codegeex4:9b-all-q3_K_L
9b-all-q3-k-m,profiles/codegeex4/sizes/9b-all-q3-k-m.json,codegeex4:9b-all-q3_K_M
9b-all-q3-k-s,profiles/codegeex4/sizes/9b-all-q3-k-s.json,codegeex4:9b-all-q3_K_S
9b-all-q4-k-m,profiles/codegeex4/sizes/9b-all-q4-k-m.json,codegeex4:9b-all-q4_K_M
9b-all-q4-k-s,profiles/codegeex4/sizes/9b-all-q4-k-s.json,codegeex4:9b-all-q4_K_S
9b-all-q40,profiles/codegeex4/sizes/9b-all-q40.json,codegeex4:9b-all-q4_0
9b-all-q41,profiles/codegeex4/sizes/9b-all-q41.json,codegeex4:9b-all-q4_1
9b-all-q5-k-m,profiles/codegeex4/sizes/9b-all-q5-k-m.json,codegeex4:9b-all-q5_K_M
9b-all-q5-k-s,profiles/codegeex4/sizes/9b-all-q5-k-s.json,codegeex4:9b-all-q5_K_S
9b-all-q50,profiles/codegeex4/sizes/9b-all-q50.json,codegeex4:9b-all-q5_0
9b-all-q51,profiles/codegeex4/sizes/9b-all-q51.json,codegeex4:9b-all-q5_1
9b-all-q6-k,profiles/codegeex4/sizes/9b-all-q6-k.json,codegeex4:9b-all-q6_K
9b-all-q80,profiles/codegeex4/sizes/9b-all-q80.json,codegeex4:9b-all-q8_0
latest,profiles/codegeex4/sizes/latest.json,codegeex4:latest
