size_slug,size_json_path,ollama_ref
15b,profiles/starcoder2/sizes/15b.json,starcoder2:15b
15b-fp16,profiles/starcoder2/sizes/15b-fp16.json,starcoder2:15b-fp16
15b-instruct,profiles/starcoder2/sizes/15b-instruct.json,starcoder2:15b-instruct
15b-instruct-q40,profiles/starcoder2/sizes/15b-instruct-q40.json,starcoder2:15b-instruct-q4_0
15b-instruct-v0.1-fp16,profiles/starcoder2/sizes/15b-instruct-v0.1-fp16.json,starcoder2:15b-instruct-v0.1-fp16
15b-instruct-v0.1-q2-k,profiles/starcoder2/sizes/15b-instruct-v0.1-q2-k.json,starcoder2:15b-instruct-v0.1-q2_K
15b-instruct-v0.1-q3-k-l,profiles/starcoder2/sizes/15b-instruct-v0.1-q3-k-l.json,starcoder2:15b-instruct-v0.1-q3_K_L
15b-instruct-v0.1-q3-k-m,profiles/starcoder2/sizes/15b-instruct-v0.1-q3-k-m.json,starcoder2:15b-instruct-v0.1-q3_K_M
15b-instruct-v0.1-q3-k-s,profiles/starcoder2/sizes/15b-instruct-v0.1-q3-k-s.json,starcoder2:15b-instruct-v0.1-q3_K_S
15b-instruct-v0.1-q4-k-m,profiles/starcoder2/sizes/15b-instruct-v0.1-q4-k-m.json,starcoder2:15b-instruct-v0.1-q4_K_M
15b-instruct-v0.1-q4-k-s,profiles/starcoder2/sizes/15b-instruct-v0.1-q4-k-s.json,starcoder2:15b-instruct-v0.1-q4_K_S
15b-instruct-v0.1-q40,profiles/starcoder2/sizes/15b-instruct-v0.1-q40.json,starcoder2:15b-instruct-v0.1-q4_0
15b-instruct-v0.1-q41,profiles/starcoder2/sizes/15b-instruct-v0.1-q41.json,starcoder2:15b-instruct-v0.1-q4_1
15b-instruct-v0.1-q5-k-m,profiles/starcoder2/sizes/15b-instruct-v0.1-q5-k-m.json,starcoder2:15b-instruct-v0.1-q5_K_M
15b-instruct-v0.1-q5-k-s,profiles/starcoder2/sizes/15b-instruct-v0.1-q5-k-s.json,starcoder2:15b-instruct-v0.1-q5_K_S
15b-instruct-v0.1-q50,profiles/starcoder2/sizes/15b-instruct-v0.1-q50.json,starcoder2:15b-instruct-v0.1-q5_0
15b-instruct-v0.1-q51,profiles/starcoder2/sizes/15b-instruct-v0.1-q51.json,starcoder2:15b-instruct-v0.1-q5_1
15b-instruct-v0.1-q6-k,profiles/starcoder2/sizes/15b-instruct-v0.1-q6-k.json,starcoder2:15b-instruct-v0.1-q6_K
15b-instruct-v0.1-q80,profiles/starcoder2/sizes/15b-instruct-v0.1-q80.json,starcoder2:15b-instruct-v0.1-q8_0
15b-q2-k,profiles/starcoder2/sizes/15b-q2-k.json,starcoder2:15b-q2_K
15b-q3-k-l,profiles/starcoder2/sizes/15b-q3-k-l.json,starcoder2:15b-q3_K_L
15b-q3-k-m,profiles/starcoder2/sizes/15b-q3-k-m.json,starcoder2:15b-q3_K_M
15b-q3-k-s,profiles/starcoder2/sizes/15b-q3-k-s.json,starcoder2:15b-q3_K_S
15b-q4-k-m,profiles/starcoder2/sizes/15b-q4-k-m.json,starcoder2:15b-q4_K_M
15b-q4-k-s,profiles/starcoder2/sizes/15b-q4-k-s.json,starcoder2:15b-q4_K_S
15b-q40,profiles/starcoder2/sizes/15b-q40.json,starcoder2:15b-q4_0
15b-q41,profiles/starcoder2/sizes/15b-q41.json,starcoder2:15b-q4_1
15b-q5-k-m,profiles/starcoder2/sizes/15b-q5-k-m.json,starcoder2:15b-q5_K_M
15b-q5-k-s,profiles/starcoder2/sizes/15b-q5-k-s.json,starcoder2:15b-q5_K_S
15b-q50,profiles/starcoder2/sizes/15b-q50.json,starcoder2:15b-q5_0
15b-q51,profiles/starcoder2/sizes/15b-q51.json,starcoder2:15b-q5_1
15b-q6-k,profiles/starcoder2/sizes/15b-q6-k.json,starcoder2:15b-q6_K
15b-q80,profiles/starcoder2/sizes/15b-q80.json,starcoder2:15b-q8_0
7b,profiles/starcoder2/sizes/7b.json,starcoder2:7b
7b-fp16,profiles/starcoder2/sizes/7b-fp16.json,starcoder2:7b-fp16
7b-q2-k,profiles/starcoder2/sizes/7b-q2-k.json,starcoder2:7b-q2_K
7b-q3-k-l,profiles/starcoder2/sizes/7b-q3-k-l.json,starcoder2:7b-q3_K_L
7b-q3-k-m,profiles/starcoder2/sizes/7b-q3-k-m.json,starcoder2:7b-q3_K_M
7b-q3-k-s,profiles/starcoder2/sizes/7b-q3-k-s.json,starcoder2:7b-q3_K_S
7b-q4-k-m,profiles/starcoder2/sizes/7b-q4-k-m.json,starcoder2:7b-q4_K_M
7b-q4-k-s,profiles/starcoder2/sizes/7b-q4-k-s.json,starcoder2:7b-q4_K_S
7b-q40,profiles/starcoder2/sizes/7b-q40.json,starcoder2:7b-q4_0
7b-q41,profiles/starcoder2/sizes/7b-q41.json,starcoder2:7b-q4_1
7b-q5-k-m,profiles/starcoder2/sizes/7b-q5-k-m.json,starcoder2:7b-q5_K_M
7b-q5-k-s,profiles/starcoder2/sizes/7b-q5-k-s.json,starcoder2:7b-q5_K_S
7b-q50,profiles/starcoder2/sizes/7b-q50.json,starcoder2:7b-q5_0
7b-q51,profiles/starcoder2/sizes/7b-q51.json,starcoder2:7b-q5_1
7b-q6-k,profiles/starcoder2/sizes/7b-q6-k.json,starcoder2:7b-q6_K
7b-q80,profiles/starcoder2/sizes/7b-q80.json,starcoder2:7b-q8_0
3b,profiles/starcoder2/sizes/3b.json,starcoder2:3b
3b-fp16,profiles/starcoder2/sizes/3b-fp16.json,starcoder2:3b-fp16
3b-q2-k,profiles/starcoder2/sizes/3b-q2-k.json,starcoder2:3b-q2_K
3b-q3-k-l,profiles/starcoder2/sizes/3b-q3-k-l.json,starcoder2:3b-q3_K_L
3b-q3-k-m,profiles/starcoder2/sizes/3b-q3-k-m.json,starcoder2:3b-q3_K_M
3b-q3-k-s,profiles/starcoder2/sizes/3b-q3-k-s.json,starcoder2:3b-q3_K_S
3b-q4-k-m,profiles/starcoder2/sizes/3b-q4-k-m.json,starcoder2:3b-q4_K_M
3b-q4-k-s,profiles/starcoder2/sizes/3b-q4-k-s.json,starcoder2:3b-q4_K_S
3b-q40,profiles/starcoder2/sizes/3b-q40.json,starcoder2:3b-q4_0
3b-q41,profiles/starcoder2/sizes/3b-q41.json,starcoder2:3b-q4_1
3b-q5-k-m,profiles/starcoder2/sizes/3b-q5-k-m.json,starcoder2:3b-q5_K_M
3b-q5-k-s,profiles/starcoder2/sizes/3b-q5-k-s.json,starcoder2:3b-q5_K_S
3b-q50,profiles/starcoder2/sizes/3b-q50.json,starcoder2:3b-q5_0
3b-q51,profiles/starcoder2/sizes/3b-q51.json,starcoder2:3b-q5_1
3b-q6-k,profiles/starcoder2/sizes/3b-q6-k.json,starcoder2:3b-q6_K
3b-q80,profiles/starcoder2/sizes/3b-q80.json,starcoder2:3b-q8_0
instruct,profiles/starcoder2/sizes/instruct.json,starcoder2:instruct
latest,profiles/starcoder2/sizes/latest.json,starcoder2:latest
