size_slug,ollama_ref,size_file,fit_status
7b,falcon:7b,../sizes/7b.json,not_listed_in_agents_selection
7b-instruct,falcon:7b-instruct,../sizes/7b-instruct.json,not_listed_in_agents_selection
7b-instruct-fp16,falcon:7b-instruct-fp16,../sizes/7b-instruct-fp16.json,not_listed_in_agents_selection
7b-instruct-q4_0,falcon:7b-instruct-q4_0,../sizes/7b-instruct-q4_0.json,not_listed_in_agents_selection
7b-instruct-q4_1,falcon:7b-instruct-q4_1,../sizes/7b-instruct-q4_1.json,not_listed_in_agents_selection
7b-instruct-q5_0,falcon:7b-instruct-q5_0,../sizes/7b-instruct-q5_0.json,not_listed_in_agents_selection
7b-instruct-q5_1,falcon:7b-instruct-q5_1,../sizes/7b-instruct-q5_1.json,not_listed_in_agents_selection
7b-instruct-q8_0,falcon:7b-instruct-q8_0,../sizes/7b-instruct-q8_0.json,not_listed_in_agents_selection
7b-text,falcon:7b-text,../sizes/7b-text.json,not_listed_in_agents_selection
7b-text-fp16,falcon:7b-text-fp16,../sizes/7b-text-fp16.json,not_listed_in_agents_selection
7b-text-q4_0,falcon:7b-text-q4_0,../sizes/7b-text-q4_0.json,not_listed_in_agents_selection
7b-text-q4_1,falcon:7b-text-q4_1,../sizes/7b-text-q4_1.json,not_listed_in_agents_selection
7b-text-q5_0,falcon:7b-text-q5_0,../sizes/7b-text-q5_0.json,not_listed_in_agents_selection
7b-text-q5_1,falcon:7b-text-q5_1,../sizes/7b-text-q5_1.json,not_listed_in_agents_selection
7b-text-q8_0,falcon:7b-text-q8_0,../sizes/7b-text-q8_0.json,not_listed_in_agents_selection
instruct,falcon:instruct,../sizes/instruct.json,not_listed_in_agents_selection
latest,falcon:latest,../sizes/latest.json,not_listed_in_agents_selection
text,falcon:text,../sizes/text.json,not_listed_in_agents_selection
