size_slug,ollama_ref,size_file,fit_status
4b,nemotron-mini:4b,../sizes/4b.json,fit
4b-instruct-fp16,nemotron-mini:4b-instruct-fp16,../sizes/4b-instruct-fp16.json,fit
4b-instruct-q2-k,nemotron-mini:4b-instruct-q2_K,../sizes/4b-instruct-q2-k.json,fit
4b-instruct-q3-k-l,nemotron-mini:4b-instruct-q3_K_L,../sizes/4b-instruct-q3-k-l.json,fit
4b-instruct-q3-k-m,nemotron-mini:4b-instruct-q3_K_M,../sizes/4b-instruct-q3-k-m.json,fit
4b-instruct-q3-k-s,nemotron-mini:4b-instruct-q3_K_S,../sizes/4b-instruct-q3-k-s.json,fit
4b-instruct-q4-k-m,nemotron-mini:4b-instruct-q4_K_M,../sizes/4b-instruct-q4-k-m.json,fit
4b-instruct-q4-k-s,nemotron-mini:4b-instruct-q4_K_S,../sizes/4b-instruct-q4-k-s.json,fit
4b-instruct-q40,nemotron-mini:4b-instruct-q4_0,../sizes/4b-instruct-q40.json,fit
4b-instruct-q41,nemotron-mini:4b-instruct-q4_1,../sizes/4b-instruct-q41.json,fit
4b-instruct-q5-k-m,nemotron-mini:4b-instruct-q5_K_M,../sizes/4b-instruct-q5-k-m.json,fit
4b-instruct-q5-k-s,nemotron-mini:4b-instruct-q5_K_S,../sizes/4b-instruct-q5-k-s.json,fit
4b-instruct-q50,nemotron-mini:4b-instruct-q5_0,../sizes/4b-instruct-q50.json,fit
4b-instruct-q51,nemotron-mini:4b-instruct-q5_1,../sizes/4b-instruct-q51.json,fit
4b-instruct-q6-k,nemotron-mini:4b-instruct-q6_K,../sizes/4b-instruct-q6-k.json,fit
4b-instruct-q80,nemotron-mini:4b-instruct-q8_0,../sizes/4b-instruct-q80.json,fit
latest,nemotron-mini:latest,../sizes/latest.json,fit
