size_slug,ollama_ref,size_file
70b,stable-beluga:70b,sizes/70b.json
70b-fp16,stable-beluga:70b-fp16,sizes/70b-fp16.json
70b-q2-k,stable-beluga:70b-q2_K,sizes/70b-q2-k.json
70b-q3-k-l,stable-beluga:70b-q3_K_L,sizes/70b-q3-k-l.json
70b-q3-k-m,stable-beluga:70b-q3_K_M,sizes/70b-q3-k-m.json
70b-q3-k-s,stable-beluga:70b-q3_K_S,sizes/70b-q3-k-s.json
70b-q4-k-m,stable-beluga:70b-q4_K_M,sizes/70b-q4-k-m.json
70b-q4-k-s,stable-beluga:70b-q4_K_S,sizes/70b-q4-k-s.json
70b-q40,stable-beluga:70b-q4_0,sizes/70b-q40.json
70b-q41,stable-beluga:70b-q4_1,sizes/70b-q41.json
70b-q5-k-m,stable-beluga:70b-q5_K_M,sizes/70b-q5-k-m.json
70b-q5-k-s,stable-beluga:70b-q5_K_S,sizes/70b-q5-k-s.json
70b-q50,stable-beluga:70b-q5_0,sizes/70b-q50.json
70b-q51,stable-beluga:70b-q5_1,sizes/70b-q51.json
70b-q6-k,stable-beluga:70b-q6_K,sizes/70b-q6-k.json
70b-q80,stable-beluga:70b-q8_0,sizes/70b-q80.json
13b,stable-beluga:13b,sizes/13b.json
13b-fp16,stable-beluga:13b-fp16,sizes/13b-fp16.json
13b-q2-k,stable-beluga:13b-q2_K,sizes/13b-q2-k.json
13b-q3-k-l,stable-beluga:13b-q3_K_L,sizes/13b-q3-k-l.json
13b-q3-k-m,stable-beluga:13b-q3_K_M,sizes/13b-q3-k-m.json
13b-q3-k-s,stable-beluga:13b-q3_K_S,sizes/13b-q3-k-s.json
13b-q4-k-m,stable-beluga:13b-q4_K_M,sizes/13b-q4-k-m.json
13b-q4-k-s,stable-beluga:13b-q4_K_S,sizes/13b-q4-k-s.json
13b-q40,stable-beluga:13b-q4_0,sizes/13b-q40.json
13b-q41,stable-beluga:13b-q4_1,sizes/13b-q41.json
13b-q5-k-m,stable-beluga:13b-q5_K_M,sizes/13b-q5-k-m.json
13b-q5-k-s,stable-beluga:13b-q5_K_S,sizes/13b-q5-k-s.json
13b-q50,stable-beluga:13b-q5_0,sizes/13b-q50.json
13b-q51,stable-beluga:13b-q5_1,sizes/13b-q51.json
13b-q6-k,stable-beluga:13b-q6_K,sizes/13b-q6-k.json
13b-q80,stable-beluga:13b-q8_0,sizes/13b-q80.json
7b,stable-beluga:7b,sizes/7b.json
7b-fp16,stable-beluga:7b-fp16,sizes/7b-fp16.json
7b-q2-k,stable-beluga:7b-q2_K,sizes/7b-q2-k.json
7b-q3-k-l,stable-beluga:7b-q3_K_L,sizes/7b-q3-k-l.json
7b-q3-k-m,stable-beluga:7b-q3_K_M,sizes/7b-q3-k-m.json
7b-q3-k-s,stable-beluga:7b-q3_K_S,sizes/7b-q3-k-s.json
7b-q4-k-m,stable-beluga:7b-q4_K_M,sizes/7b-q4-k-m.json
7b-q4-k-s,stable-beluga:7b-q4_K_S,sizes/7b-q4-k-s.json
7b-q40,stable-beluga:7b-q4_0,sizes/7b-q40.json
7b-q41,stable-beluga:7b-q4_1,sizes/7b-q41.json
7b-q5-k-m,stable-beluga:7b-q5_K_M,sizes/7b-q5-k-m.json
7b-q5-k-s,stable-beluga:7b-q5_K_S,sizes/7b-q5-k-s.json
7b-q50,stable-beluga:7b-q5_0,sizes/7b-q50.json
7b-q51,stable-beluga:7b-q5_1,sizes/7b-q51.json
7b-q6-k,stable-beluga:7b-q6_K,sizes/7b-q6-k.json
7b-q80,stable-beluga:7b-q8_0,sizes/7b-q80.json
latest,stable-beluga:latest,sizes/latest.json
