size_slug,size_json_path,ollama_ref
15b,profiles/starcoder/sizes/15b.json,starcoder:15b
15b-base,profiles/starcoder/sizes/15b-base.json,starcoder:15b-base
15b-base-fp16,profiles/starcoder/sizes/15b-base-fp16.json,starcoder:15b-base-fp16
15b-base-q2-k,profiles/starcoder/sizes/15b-base-q2-k.json,starcoder:15b-base-q2_K
15b-base-q3-k-l,profiles/starcoder/sizes/15b-base-q3-k-l.json,starcoder:15b-base-q3_K_L
15b-base-q3-k-m,profiles/starcoder/sizes/15b-base-q3-k-m.json,starcoder:15b-base-q3_K_M
15b-base-q3-k-s,profiles/starcoder/sizes/15b-base-q3-k-s.json,starcoder:15b-base-q3_K_S
15b-base-q4-k-m,profiles/starcoder/sizes/15b-base-q4-k-m.json,starcoder:15b-base-q4_K_M
15b-base-q4-k-s,profiles/starcoder/sizes/15b-base-q4-k-s.json,starcoder:15b-base-q4_K_S
15b-base-q40,profiles/starcoder/sizes/15b-base-q40.json,starcoder:15b-base-q4_0
15b-base-q41,profiles/starcoder/sizes/15b-base-q41.json,starcoder:15b-base-q4_1
15b-base-q5-k-m,profiles/starcoder/sizes/15b-base-q5-k-m.json,starcoder:15b-base-q5_K_M
15b-base-q5-k-s,profiles/starcoder/sizes/15b-base-q5-k-s.json,starcoder:15b-base-q5_K_S
15b-base-q50,profiles/starcoder/sizes/15b-base-q50.json,starcoder:15b-base-q5_0
15b-base-q51,profiles/starcoder/sizes/15b-base-q51.json,starcoder:15b-base-q5_1
15b-base-q6-k,profiles/starcoder/sizes/15b-base-q6-k.json,starcoder:15b-base-q6_K
15b-base-q80,profiles/starcoder/sizes/15b-base-q80.json,starcoder:15b-base-q8_0
15b-fp16,profiles/starcoder/sizes/15b-fp16.json,starcoder:15b-fp16
15b-plus,profiles/starcoder/sizes/15b-plus.json,starcoder:15b-plus
15b-plus-fp16,profiles/starcoder/sizes/15b-plus-fp16.json,starcoder:15b-plus-fp16
15b-plus-q2-k,profiles/starcoder/sizes/15b-plus-q2-k.json,starcoder:15b-plus-q2_K
15b-plus-q3-k-l,profiles/starcoder/sizes/15b-plus-q3-k-l.json,starcoder:15b-plus-q3_K_L
15b-plus-q3-k-m,profiles/starcoder/sizes/15b-plus-q3-k-m.json,starcoder:15b-plus-q3_K_M
15b-plus-q3-k-s,profiles/starcoder/sizes/15b-plus-q3-k-s.json,starcoder:15b-plus-q3_K_S
15b-plus-q4-k-m,profiles/starcoder/sizes/15b-plus-q4-k-m.json,starcoder:15b-plus-q4_K_M
15b-plus-q4-k-s,profiles/starcoder/sizes/15b-plus-q4-k-s.json,starcoder:15b-plus-q4_K_S
15b-plus-q40,profiles/starcoder/sizes/15b-plus-q40.json,starcoder:15b-plus-q4_0
15b-plus-q41,profiles/starcoder/sizes/15b-plus-q41.json,starcoder:15b-plus-q4_1
15b-plus-q5-k-m,profiles/starcoder/sizes/15b-plus-q5-k-m.json,starcoder:15b-plus-q5_K_M
15b-plus-q5-k-s,profiles/starcoder/sizes/15b-plus-q5-k-s.json,starcoder:15b-plus-q5_K_S
15b-plus-q50,profiles/starcoder/sizes/15b-plus-q50.json,starcoder:15b-plus-q5_0
15b-plus-q51,profiles/starcoder/sizes/15b-plus-q51.json,starcoder:15b-plus-q5_1
15b-plus-q6-k,profiles/starcoder/sizes/15b-plus-q6-k.json,starcoder:15b-plus-q6_K
15b-plus-q80,profiles/starcoder/sizes/15b-plus-q80.json,starcoder:15b-plus-q8_0
15b-q2-k,profiles/starcoder/sizes/15b-q2-k.json,starcoder:15b-q2_K
15b-q3-k-l,profiles/starcoder/sizes/15b-q3-k-l.json,starcoder:15b-q3_K_L
15b-q3-k-m,profiles/starcoder/sizes/15b-q3-k-m.json,starcoder:15b-q3_K_M
15b-q3-k-s,profiles/starcoder/sizes/15b-q3-k-s.json,starcoder:15b-q3_K_S
15b-q4-k-m,profiles/starcoder/sizes/15b-q4-k-m.json,starcoder:15b-q4_K_M
15b-q4-k-s,profiles/starcoder/sizes/15b-q4-k-s.json,starcoder:15b-q4_K_S
15b-q40,profiles/starcoder/sizes/15b-q40.json,starcoder:15b-q4_0
15b-q41,profiles/starcoder/sizes/15b-q41.json,starcoder:15b-q4_1
15b-q5-k-m,profiles/starcoder/sizes/15b-q5-k-m.json,starcoder:15b-q5_K_M
15b-q5-k-s,profiles/starcoder/sizes/15b-q5-k-s.json,starcoder:15b-q5_K_S
15b-q50,profiles/starcoder/sizes/15b-q50.json,starcoder:15b-q5_0
15b-q51,profiles/starcoder/sizes/15b-q51.json,starcoder:15b-q5_1
15b-q6-k,profiles/starcoder/sizes/15b-q6-k.json,starcoder:15b-q6_K
15b-q80,profiles/starcoder/sizes/15b-q80.json,starcoder:15b-q8_0
7b,profiles/starcoder/sizes/7b.json,starcoder:7b
7b-base,profiles/starcoder/sizes/7b-base.json,starcoder:7b-base
7b-base-fp16,profiles/starcoder/sizes/7b-base-fp16.json,starcoder:7b-base-fp16
7b-base-q2-k,profiles/starcoder/sizes/7b-base-q2-k.json,starcoder:7b-base-q2_K
7b-base-q3-k-l,profiles/starcoder/sizes/7b-base-q3-k-l.json,starcoder:7b-base-q3_K_L
7b-base-q3-k-m,profiles/starcoder/sizes/7b-base-q3-k-m.json,starcoder:7b-base-q3_K_M
7b-base-q3-k-s,profiles/starcoder/sizes/7b-base-q3-k-s.json,starcoder:7b-base-q3_K_S
7b-base-q4-k-m,profiles/starcoder/sizes/7b-base-q4-k-m.json,starcoder:7b-base-q4_K_M
