size_slug,size_json_path,ollama_ref
70b,profiles/meditron/sizes/70b.json,meditron:70b
70b-q4-k-s,profiles/meditron/sizes/70b-q4-k-s.json,meditron:70b-q4_K_S
70b-q40,profiles/meditron/sizes/70b-q40.json,meditron:70b-q4_0
70b-q41,profiles/meditron/sizes/70b-q41.json,meditron:70b-q4_1
70b-q51,profiles/meditron/sizes/70b-q51.json,meditron:70b-q5_1
7b,profiles/meditron/sizes/7b.json,meditron:7b
7b-fp16,profiles/meditron/sizes/7b-fp16.json,meditron:7b-fp16
7b-q2-k,profiles/meditron/sizes/7b-q2-k.json,meditron:7b-q2_K
7b-q3-k-l,profiles/meditron/sizes/7b-q3-k-l.json,meditron:7b-q3_K_L
7b-q3-k-m,profiles/meditron/sizes/7b-q3-k-m.json,meditron:7b-q3_K_M
7b-q3-k-s,profiles/meditron/sizes/7b-q3-k-s.json,meditron:7b-q3_K_S
7b-q4-k-m,profiles/meditron/sizes/7b-q4-k-m.json,meditron:7b-q4_K_M
7b-q4-k-s,profiles/meditron/sizes/7b-q4-k-s.json,meditron:7b-q4_K_S
7b-q40,profiles/meditron/sizes/7b-q40.json,meditron:7b-q4_0
7b-q41,profiles/meditron/sizes/7b-q41.json,meditron:7b-q4_1
7b-q5-k-m,profiles/meditron/sizes/7b-q5-k-m.json,meditron:7b-q5_K_M
7b-q5-k-s,profiles/meditron/sizes/7b-q5-k-s.json,meditron:7b-q5_K_S
7b-q50,profiles/meditron/sizes/7b-q50.json,meditron:7b-q5_0
7b-q51,profiles/meditron/sizes/7b-q51.json,meditron:7b-q5_1
7b-q6-k,profiles/meditron/sizes/7b-q6-k.json,meditron:7b-q6_K
7b-q80,profiles/meditron/sizes/7b-q80.json,meditron:7b-q8_0
latest,profiles/meditron/sizes/latest.json,meditron:latest
