size_slug,ollama_ref,size_file
236b,deepseek-v2.5:236b,sizes/236b.json
236b-q40,deepseek-v2.5:236b-q4_0,sizes/236b-q40.json
236b-q41,deepseek-v2.5:236b-q4_1,sizes/236b-q41.json
236b-q50,deepseek-v2.5:236b-q5_0,sizes/236b-q50.json
236b-q51,deepseek-v2.5:236b-q5_1,sizes/236b-q51.json
236b-q80,deepseek-v2.5:236b-q8_0,sizes/236b-q80.json
latest,deepseek-v2.5:latest,sizes/latest.json
