size_slug,ollama_ref,size_file
278m,paraphrase-multilingual:278m,sizes/278m.json
278m-mpnet-base-v2-fp16,paraphrase-multilingual:278m-mpnet-base-v2-fp16,sizes/278m-mpnet-base-v2-fp16.json
latest,paraphrase-multilingual:latest,sizes/latest.json
